customer_id;Recency;Frequency;Monetary;R_score;F_score;M_score;RFM_score;Segment
8908;260;1;2475,0;1;2;1;121;Other
8910;160;1;3442,0;2;2;1;221;Other
8911;262;1;9231,0;1;2;2;122;Other
8912;47;2;18181,0;4;3;4;434;Champions
8913;310;2;13062,0;1;3;3;133;Other
8914;165;1;6420,0;2;2;2;222;Other
8915;119;1;8199,0;3;2;2;322;Other
8916;165;1;12806,0;2;2;3;223;Other
8917;121;1;2287,0;3;2;1;321;Other
8918;207;3;17193,0;2;4;4;244;Other
8919;18;2;17021,0;4;3;3;433;Other
8921;6;1;4621,0;4;2;1;421;Other
8922;110;1;8130,0;3;2;2;322;Other
8923;279;1;2696,0;1;2;1;121;Other
8924;220;1;13146,0;2;2;3;223;Other
8925;80;3;23217,0;3;4;4;344;Champions
8927;170;2;14750,0;2;3;3;233;Other
8928;354;1;6885,0;1;2;2;122;Other
8929;11;1;4323,0;4;2;1;421;Other
8930;96;2;23184,0;3;3;4;334;Other
8932;225;2;14372,0;2;3;3;233;Other
8933;47;3;18447,0;4;4;4;444;Champions
8934;332;1;2046,0;1;2;1;121;Other
8938;8;2;14931,0;4;3;3;433;Other
8943;27;2;22001,0;4;3;4;434;Champions
8944;64;1;5951,0;3;2;1;321;Other
8945;118;2;11940,0;3;3;3;333;Other
8946;148;1;6253,0;2;2;1;221;Other
8948;209;1;9064,0;2;2;2;222;Other
8950;80;2;27526,0;3;3;4;334;Other
8951;153;1;4357,0;2;2;1;221;Other
8953;22;5;49063,0;4;4;4;444;Champions
8954;121;1;7992,0;3;2;2;322;Other
8955;334;2;26296,0;1;3;4;134;Other
8957;99;2;14271,0;3;3;3;333;Other
8959;66;3;16042,0;3;4;3;343;Other
8960;15;1;7181,0;4;2;2;422;Other
8961;115;1;14041,0;3;2;3;323;Other
8963;212;2;9710,0;2;3;2;232;Other
8964;22;1;10745,0;4;2;2;422;Other
8965;98;1;10794,0;3;2;2;322;Other
8966;173;1;11882,0;2;2;3;223;Other
8967;267;1;6663,0;1;2;2;122;Other
8969;21;1;4903,0;4;2;1;421;Other
8971;125;2;15042,0;3;3;3;333;Other
8972;48;2;21302,0;4;3;4;434;Champions
8973;80;2;2298,0;3;3;1;331;Other
8974;119;1;9151,0;3;2;2;322;Other
8975;355;1;13617,0;1;2;3;123;Other
8976;6;2;5295,0;4;3;1;431;Loyal
8977;179;1;3577,0;2;2;1;221;Other
8978;139;2;9476,0;3;3;2;332;Other
8979;85;1;6767,0;3;2;2;322;Other
8982;108;1;506,0;3;2;1;321;Other
8983;1;1;4072,0;4;2;1;421;Other
8984;82;1;10530,0;3;2;2;322;Other
8985;14;1;14140,0;4;2;3;423;Other
8987;9;2;14797,0;4;3;3;433;Other
8989;8;2;11894,0;4;3;3;433;Other
8991;175;1;12709,0;2;2;3;223;Other
8992;196;1;13052,0;2;2;3;223;Other
8993;132;2;24517,0;3;3;4;334;Other
8994;130;2;3230,0;3;3;1;331;Other
8995;40;1;13383,0;4;2;3;423;Other
8996;151;1;13751,0;2;2;3;223;Other
8997;48;2;17206,0;4;3;4;434;Champions
8998;294;1;2914,0;1;2;1;121;Other
8999;159;2;9593,0;2;3;2;232;Other
9004;93;2;24128,0;3;3;4;334;Other
9005;67;2;16525,0;3;3;3;333;Other
9008;205;2;20783,0;2;3;4;234;Other
9009;71;2;13585,0;3;3;3;333;Other
9011;168;2;17209,0;2;3;4;234;Other
9012;75;1;4092,0;3;2;1;321;Other
9013;153;1;6580,0;2;2;2;222;Other
9015;157;3;23723,0;2;4;4;244;Other
9016;167;1;6785,0;2;2;2;222;Other
9018;185;2;12523,0;2;3;3;233;Other
9019;52;1;5339,0;4;2;1;421;Other
9020;120;2;13454,0;3;3;3;333;Other
9021;257;1;13214,0;1;2;3;123;Other
9022;144;2;10097,0;2;3;2;232;Other
9023;131;3;20964,0;3;4;4;344;Champions
9024;109;1;8871,0;3;2;2;322;Other
9026;266;1;11089,0;1;2;2;122;Other
9027;30;1;10896,0;4;2;2;422;Other
9028;214;1;1608,0;2;2;1;221;Other
9029;30;1;11075,0;4;2;2;422;Other
9030;15;6;41760,0;4;4;4;444;Champions
9031;355;1;12689,0;1;2;3;123;Other
9032;77;2;17336,0;3;3;4;334;Other
9033;93;3;16251,0;3;4;3;343;Other
9035;30;2;9072,0;4;3;2;432;Loyal
9036;204;2;23922,0;2;3;4;234;Other
9037;11;4;46978,0;4;4;4;444;Champions
9038;240;1;4421,0;1;2;1;121;Other
9040;61;3;16072,0;4;4;3;443;Champions
9041;279;2;16764,0;1;3;3;133;Other
9042;242;1;13992,0;1;2;3;123;Other
9043;85;1;8865,0;3;2;2;322;Other
9044;55;2;7540,0;4;3;2;432;Loyal
9045;190;2;7262,0;2;3;2;232;Other
9047;206;1;11497,0;2;2;2;222;Other
9050;17;2;16347,0;4;3;3;433;Other
9051;77;2;7704,0;3;3;2;332;Other
9052;38;2;13785,0;4;3;3;433;Other
9053;52;1;13770,0;4;2;3;423;Other
9054;10;5;53965,0;4;4;4;444;Champions
9055;302;1;8618,0;1;2;2;122;Other
9056;256;2;8681,0;1;3;2;132;Other
9057;296;1;14701,0;1;2;3;123;Other
9058;173;1;7002,0;2;2;2;222;Other
9060;292;1;5768,0;1;2;1;121;Other
9063;99;1;14348,0;3;2;3;323;Other
9064;19;2;14457,0;4;3;3;433;Other
9065;336;1;4074,0;1;2;1;121;Other
9066;103;1;14127,0;3;2;3;323;Other
9069;94;3;10909,0;3;4;2;342;Other
9070;319;1;14836,0;1;2;3;123;Other
9071;21;1;2535,0;4;2;1;421;Other
9072;165;1;6663,0;2;2;2;222;Other
9073;225;1;8275,0;2;2;2;222;Other
9074;281;1;3941,0;1;2;1;121;Other
9075;139;1;11038,0;3;2;2;322;Other
9076;264;1;8543,0;1;2;2;122;Other
9077;35;3;25040,0;4;4;4;444;Champions
9078;20;3;26957,0;4;4;4;444;Champions
9079;145;1;10429,0;2;2;2;222;Other
9080;217;1;6128,0;2;2;1;221;Other
9081;315;1;2748,0;1;2;1;121;Other
9082;62;4;44078,0;4;4;4;444;Champions
9084;55;2;4386,0;4;3;1;431;Loyal
9085;40;1;2307,0;4;2;1;421;Other
9086;154;1;1468,0;2;2;1;221;Other
9087;62;1;12352,0;4;2;3;423;Other
9088;46;2;10707,0;4;3;2;432;Loyal
9089;286;1;10416,0;1;2;2;122;Other
9090;31;1;7289,0;4;2;2;422;Other
9093;316;1;521,0;1;2;1;121;Other
9095;279;1;9159,0;1;2;2;122;Other
9096;131;1;11596,0;3;2;3;323;Other
9097;47;2;24374,0;4;3;4;434;Champions
9098;26;1;11223,0;4;2;2;422;Other
9099;240;2;5083,0;1;3;1;131;Other
9100;233;2;24411,0;2;3;4;234;Other
9101;13;2;22827,0;4;3;4;434;Champions
9102;35;2;19556,0;4;3;4;434;Champions
9103;232;1;4871,0;2;2;1;221;Other
9104;29;1;2086,0;4;2;1;421;Other
9105;31;2;3451,0;4;3;1;431;Loyal
9106;253;1;1042,0;1;2;1;121;Other
9107;217;2;15525,0;2;3;3;233;Other
9108;247;1;3940,0;1;2;1;121;Other
9109;341;1;981,0;1;2;1;121;Other
9111;99;2;5881,0;3;3;1;331;Other
9112;138;1;8722,0;3;2;2;322;Other
9116;47;2;18871,0;4;3;4;434;Champions
9117;273;2;20689,0;1;3;4;134;Other
9118;347;1;7341,0;1;2;2;122;Other
9119;315;3;25110,0;1;4;4;144;Other
9120;141;1;6423,0;2;2;2;222;Other
9122;20;3;17814,0;4;4;4;444;Champions
9123;174;2;23381,0;2;3;4;234;Other
9124;244;1;6704,0;1;2;2;122;Other
9125;89;1;10011,0;3;2;2;322;Other
9126;239;1;3428,0;1;2;1;121;Other
9128;87;1;2977,0;3;2;1;321;Other
9130;65;5;44651,0;3;4;4;344;Champions
9131;219;1;12353,0;2;2;3;223;Other
9132;193;2;14508,0;2;3;3;233;Other
9133;115;2;7031,0;3;3;2;332;Other
9134;39;1;7305,0;4;2;2;422;Other
9135;263;2;24611,0;1;3;4;134;Other
9136;123;1;12620,0;3;2;3;323;Other
9137;66;2;26814,0;3;3;4;334;Other
9138;24;3;30887,0;4;4;4;444;Champions
9140;270;1;5392,0;1;2;1;121;Other
9142;16;2;4726,0;4;3;1;431;Loyal
9144;107;2;18275,0;3;3;4;334;Other
9146;77;4;35317,0;3;4;4;344;Champions
9147;141;1;6888,0;2;2;2;222;Other
9150;75;2;11125,0;3;3;2;332;Other
9152;13;4;31759,0;4;4;4;444;Champions
9154;234;1;13613,0;2;2;3;223;Other
9155;34;2;14703,0;4;3;3;433;Other
9157;272;1;12141,0;1;2;3;123;Other
9159;206;1;14077,0;2;2;3;223;Other
9160;275;1;12916,0;1;2;3;123;Other
9162;267;2;12718,0;1;3;3;133;Other
9163;190;1;12394,0;2;2;3;223;Other
9164;62;3;25420,0;4;4;4;444;Champions
9165;224;2;13515,0;2;3;3;233;Other
9166;267;1;6705,0;1;2;2;122;Other
9167;303;2;15780,0;1;3;3;133;Other
9168;58;1;5190,0;4;2;1;421;Other
9170;345;1;8111,0;1;2;2;122;Other
9171;22;3;21037,0;4;4;4;444;Champions
9172;2;3;26949,0;4;4;4;444;Champions
9173;337;1;8267,0;1;2;2;122;Other
9174;252;2;12333,0;1;3;3;133;Other
9175;290;2;14389,0;1;3;3;133;Other
9176;135;3;24290,0;3;4;4;344;Champions
9177;84;2;16255,0;3;3;3;333;Other
9178;299;1;4460,0;1;2;1;121;Other
9179;332;1;10538,0;1;2;2;122;Other
9181;323;1;3099,0;1;2;1;121;Other
9182;35;1;7847,0;4;2;2;422;Other
9183;145;1;6809,0;2;2;2;222;Other
9184;75;3;31649,0;3;4;4;344;Champions
9185;81;1;12571,0;3;2;3;323;Other
9186;181;1;12353,0;2;2;3;223;Other
9188;24;1;8913,0;4;2;2;422;Other
9189;203;1;2240,0;2;2;1;221;Other
9190;147;2;8661,0;2;3;2;232;Other
9191;180;2;7920,0;2;3;2;232;Other
9193;251;2;8374,0;1;3;2;132;Other
9194;365;1;2945,0;1;2;1;121;Other
9195;214;1;12689,0;2;2;3;223;Other
9196;211;1;1614,0;2;2;1;221;Other
9197;216;1;2030,0;2;2;1;221;Other
9198;43;1;9897,0;4;2;2;422;Other
9199;91;1;1641,0;3;2;1;321;Other
9200;170;1;2612,0;2;2;1;221;Other
9201;190;2;9786,0;2;3;2;232;Other
9202;109;1;5010,0;3;2;1;321;Other
9204;277;2;13814,0;1;3;3;133;Other
9205;116;3;29421,0;3;4;4;344;Champions
9206;200;2;7358,0;2;3;2;232;Other
9207;117;1;12024,0;3;2;3;323;Other
9208;258;1;10689,0;1;2;2;122;Other
9209;236;2;16605,0;1;3;3;133;Other
9210;53;1;1582,0;4;2;1;421;Other
9211;47;3;19531,0;4;4;4;444;Champions
9212;105;1;4130,0;3;2;1;321;Other
9214;365;1;13541,0;1;2;3;123;Other
9217;114;1;12789,0;3;2;3;323;Other
9218;83;3;14894,0;3;4;3;343;Other
9219;214;2;11729,0;2;3;3;233;Other
9220;86;1;11355,0;3;2;2;322;Other
9221;165;2;19529,0;2;3;4;234;Other
9224;9;3;15578,0;4;4;3;443;Champions
9225;99;2;11997,0;3;3;3;333;Other
9227;139;2;20696,0;3;3;4;334;Other
9231;197;1;13672,0;2;2;3;223;Other
9232;104;1;11004,0;3;2;2;322;Other
9235;140;1;14018,0;2;2;3;223;Other
9238;212;2;12310,0;2;3;3;233;Other
9240;192;2;6070,0;2;3;1;231;Other
9242;214;2;10537,0;2;3;2;232;Other
9243;130;2;14546,0;3;3;3;333;Other
9246;100;1;9968,0;3;2;2;322;Other
9247;143;2;20570,0;2;3;4;234;Other
9248;12;2;16225,0;4;3;3;433;Other
9249;337;1;12740,0;1;2;3;123;Other
9251;358;1;2525,0;1;2;1;121;Other
9252;52;2;20254,0;4;3;4;434;Champions
9253;299;3;21135,0;1;4;4;144;Other
9255;158;1;9521,0;2;2;2;222;Other
9256;190;1;6172,0;2;2;1;221;Other
9259;263;1;2217,0;1;2;1;121;Other
9260;20;1;9524,0;4;2;2;422;Other
9263;36;1;14388,0;4;2;3;423;Other
9264;281;1;10797,0;1;2;2;122;Other
9265;313;1;3078,0;1;2;1;121;Other
9266;10;2;16367,0;4;3;3;433;Other
9267;103;1;14699,0;3;2;3;323;Other
9268;126;1;5076,0;3;2;1;321;Other
9271;203;2;10376,0;2;3;2;232;Other
9272;279;1;6458,0;1;2;2;122;Other
9273;183;1;11291,0;2;2;2;222;Other
9274;129;1;5925,0;3;2;1;321;Other
9275;176;2;16095,0;2;3;3;233;Other
9277;205;1;12914,0;2;2;3;223;Other
9278;55;1;11355,0;4;2;2;422;Other
9279;2;1;3643,0;4;2;1;421;Other
9281;30;3;33005,0;4;4;4;444;Champions
9282;55;3;32114,0;4;4;4;444;Champions
9283;159;2;16910,0;2;3;3;233;Other
9284;108;3;30330,0;3;4;4;344;Champions
9285;279;1;13249,0;1;2;3;123;Other
9286;151;1;12620,0;2;2;3;223;Other
9288;341;1;4770,0;1;2;1;121;Other
9289;297;2;14136,0;1;3;3;133;Other
9290;145;1;4235,0;2;2;1;221;Other
9291;163;1;7976,0;2;2;2;222;Other
9292;205;1;8916,0;2;2;2;222;Other
9293;242;1;2086,0;1;2;1;121;Other
9294;124;1;3482,0;3;2;1;321;Other
9295;150;2;19652,0;2;3;4;234;Other
9296;336;1;3511,0;1;2;1;121;Other
9300;191;1;3300,0;2;2;1;221;Other
9305;153;1;2595,0;2;2;1;221;Other
9306;76;1;5498,0;3;2;1;321;Other
9308;80;2;22963,0;3;3;4;334;Other
9309;143;4;26451,0;2;4;4;244;Other
9310;195;1;8772,0;2;2;2;222;Other
9312;172;2;14930,0;2;3;3;233;Other
9313;204;1;14388,0;2;2;3;223;Other
9314;295;1;4876,0;1;2;1;121;Other
9315;87;1;1207,0;3;2;1;321;Other
9316;11;3;27356,0;4;4;4;444;Champions
9317;317;1;10316,0;1;2;2;122;Other
9319;96;2;13263,0;3;3;3;333;Other
9325;63;4;50833,0;4;4;4;444;Champions
9326;164;1;3974,0;2;2;1;221;Other
9327;179;1;11521,0;2;2;2;222;Other
9329;118;2;22302,0;3;3;4;334;Other
9330;76;2;25289,0;3;3;4;334;Other
9331;171;1;13678,0;2;2;3;223;Other
9332;157;1;11617,0;2;2;3;223;Other
9336;91;3;16846,0;3;4;3;343;Other
9341;197;1;745,0;2;2;1;221;Other
9342;23;4;24621,0;4;4;4;444;Champions
9343;174;1;11617,0;2;2;3;223;Other
9345;102;3;20595,0;3;4;4;344;Champions
9346;282;1;4350,0;1;2;1;121;Other
9347;291;2;13513,0;1;3;3;133;Other
9348;194;1;6370,0;2;2;1;221;Other
9349;335;1;1938,0;1;2;1;121;Other
9351;230;1;13401,0;2;2;3;223;Other
9352;14;4;27736,0;4;4;4;444;Champions
9353;171;1;1206,0;2;2;1;221;Other
9354;202;1;8966,0;2;2;2;222;Other
9355;136;2;21087,0;3;3;4;334;Other
9356;7;1;12907,0;4;2;3;423;Other
9358;42;3;27711,0;4;4;4;444;Champions
9359;166;2;21147,0;2;3;4;234;Other
9360;145;2;14414,0;2;3;3;233;Other
9361;136;1;5238,0;3;2;1;321;Other
9363;8;1;10768,0;4;2;2;422;Other
9364;158;1;7099,0;2;2;2;222;Other
9365;43;1;7155,0;4;2;2;422;Other
9368;346;1;3602,0;1;2;1;121;Other
9369;46;2;3760,0;4;3;1;431;Loyal
9370;57;2;9811,0;4;3;2;432;Loyal
9371;37;2;16159,0;4;3;3;433;Other
9373;208;1;7209,0;2;2;2;222;Other
9374;126;2;11624,0;3;3;3;333;Other
9375;208;1;13560,0;2;2;3;223;Other
9377;32;1;4231,0;4;2;1;421;Other
9380;40;2;13756,0;4;3;3;433;Other
9381;35;1;7605,0;4;2;2;422;Other
9382;110;1;6940,0;3;2;2;322;Other
9383;93;1;847,0;3;2;1;321;Other
9384;35;1;10973,0;4;2;2;422;Other
9385;236;1;4876,0;1;2;1;121;Other
9387;297;1;12382,0;1;2;3;123;Other
9389;149;1;11967,0;2;2;3;223;Other
9390;28;2;13733,0;4;3;3;433;Other
9391;210;1;9926,0;2;2;2;222;Other
9394;139;2;11340,0;3;3;2;332;Other
9395;46;2;17649,0;4;3;4;434;Champions
9396;353;1;9928,0;1;2;2;122;Other
9397;71;3;23063,0;3;4;4;344;Champions
9398;43;3;19720,0;4;4;4;444;Champions
9399;50;3;18324,0;4;4;4;444;Champions
9402;67;2;27947,0;3;3;4;334;Other
9405;44;1;12983,0;4;2;3;423;Other
9406;162;2;3830,0;2;3;1;231;Other
9408;85;4;27127,0;3;4;4;344;Champions
9409;184;2;17035,0;2;3;3;233;Other
9413;20;3;23243,0;4;4;4;444;Champions
9414;202;1;4626,0;2;2;1;221;Other
9415;208;1;7986,0;2;2;2;222;Other
9416;243;1;8075,0;1;2;2;122;Other
9418;210;1;8715,0;2;2;2;222;Other
9419;37;1;14826,0;4;2;3;423;Other
9421;152;1;7346,0;2;2;2;222;Other
9422;214;2;16268,0;2;3;3;233;Other
9423;136;2;16211,0;3;3;3;333;Other
9425;87;2;10604,0;3;3;2;332;Other
9426;23;1;4758,0;4;2;1;421;Other
9428;162;1;10653,0;2;2;2;222;Other
9429;54;2;20321,0;4;3;4;434;Champions
9432;278;1;5899,0;1;2;1;121;Other
9433;11;1;3019,0;4;2;1;421;Other
9435;45;3;32540,0;4;4;4;444;Champions
9436;278;2;19348,0;1;3;4;134;Other
9437;44;2;20169,0;4;3;4;434;Champions
9438;22;5;52496,0;4;4;4;444;Champions
9440;5;3;27635,0;4;4;4;444;Champions
9441;106;2;9446,0;3;3;2;332;Other
9442;74;3;15837,0;3;4;3;343;Other
9443;105;3;23750,0;3;4;4;344;Champions
9444;238;2;16927,0;1;3;3;133;Other
9445;281;2;15552,0;1;3;3;133;Other
9446;355;1;11019,0;1;2;2;122;Other
9448;91;1;8547,0;3;2;2;322;Other
9449;354;1;1028,0;1;2;1;121;Other
9452;39;2;11744,0;4;3;3;433;Other
9453;279;1;3821,0;1;2;1;121;Other
9454;272;2;7027,0;1;3;2;132;Other
9455;30;2;20305,0;4;3;4;434;Champions
9456;275;1;7632,0;1;2;2;122;Other
9457;66;2;16833,0;3;3;3;333;Other
9458;117;1;10950,0;3;2;2;322;Other
9460;11;2;9730,0;4;3;2;432;Loyal
9461;133;2;8989,0;3;3;2;332;Other
9462;16;3;25761,0;4;4;4;444;Champions
9463;250;1;8183,0;1;2;2;122;Other
9464;137;1;6456,0;3;2;2;322;Other
9466;70;1;14841,0;3;2;3;323;Other
9468;50;1;3940,0;4;2;1;421;Other
9469;90;3;16507,0;3;4;3;343;Other
9470;131;2;21941,0;3;3;4;334;Other
9473;121;2;19235,0;3;3;4;334;Other
9474;171;1;9174,0;2;2;2;222;Other
9477;295;1;6157,0;1;2;1;121;Other
9478;64;2;19096,0;3;3;4;334;Other
9480;89;2;13015,0;3;3;3;333;Other
9481;202;1;14037,0;2;2;3;223;Other
9484;50;3;28250,0;4;4;4;444;Champions
9485;127;3;24331,0;3;4;4;344;Champions
9486;58;1;7802,0;4;2;2;422;Other
9487;168;2;12258,0;2;3;3;233;Other
9489;212;1;4357,0;2;2;1;221;Other
9491;357;1;4216,0;1;2;1;121;Other
9492;269;2;16474,0;1;3;3;133;Other
9493;153;2;7157,0;2;3;2;232;Other
9494;104;2;14052,0;3;3;3;333;Other
9497;97;3;30461,0;3;4;4;344;Champions
9498;135;2;23128,0;3;3;4;334;Other
9499;361;1;10191,0;1;2;2;122;Other
9500;182;2;12470,0;2;3;3;233;Other
9502;126;1;4470,0;3;2;1;321;Other
9503;322;2;11519,0;1;3;2;132;Other
9504;54;1;3189,0;4;2;1;421;Other
9505;146;2;16715,0;2;3;3;233;Other
9507;52;2;9046,0;4;3;2;432;Loyal
9509;102;2;24240,0;3;3;4;334;Other
9510;323;1;1392,0;1;2;1;121;Other
9511;98;2;13901,0;3;3;3;333;Other
9514;304;2;14734,0;1;3;3;133;Other
9515;88;1;7608,0;3;2;2;322;Other
9516;216;1;11141,0;2;2;2;222;Other
9517;165;2;8282,0;2;3;2;232;Other
9522;93;1;8577,0;3;2;2;322;Other
9523;136;3;31619,0;3;4;4;344;Champions
9526;156;2;17570,0;2;3;4;234;Other
9527;183;1;10768,0;2;2;2;222;Other
9528;52;2;20759,0;4;3;4;434;Champions
9529;294;2;9399,0;1;3;2;132;Other
9535;249;1;10749,0;1;2;2;122;Other
9536;13;3;22892,0;4;4;4;444;Champions
9537;242;1;2622,0;1;2;1;121;Other
9538;151;1;10862,0;2;2;2;222;Other
9539;109;2;25873,0;3;3;4;334;Other
9540;143;1;13025,0;2;2;3;223;Other
9542;36;2;15884,0;4;3;3;433;Other
9543;124;1;11348,0;3;2;2;322;Other
9545;157;1;14171,0;2;2;3;223;Other
9546;193;1;4675,0;2;2;1;221;Other
9547;194;2;13543,0;2;3;3;233;Other
9549;269;2;21183,0;1;3;4;134;Other
9552;348;1;7785,0;1;2;2;122;Other
9555;5;4;31698,0;4;4;4;444;Champions
9556;164;1;9231,0;2;2;2;222;Other
9557;238;2;11332,0;1;3;2;132;Other
9558;189;1;8519,0;2;2;2;222;Other
9560;158;2;13206,0;2;3;3;233;Other
9561;72;4;23190,0;3;4;4;344;Champions
9562;54;1;1300,0;4;2;1;421;Other
9563;62;1;8381,0;4;2;2;422;Other
9564;348;1;12378,0;1;2;3;123;Other
9565;89;1;13431,0;3;2;3;323;Other
9567;168;2;9482,0;2;3;2;232;Other
9569;100;2;24337,0;3;3;4;334;Other
9570;239;1;13630,0;1;2;3;123;Other
9571;91;2;9172,0;3;3;2;332;Other
9572;191;1;6632,0;2;2;2;222;Other
9573;185;2;20728,0;2;3;4;234;Other
9574;60;2;19768,0;4;3;4;434;Champions
9575;30;1;4367,0;4;2;1;421;Other
9576;43;2;26659,0;4;3;4;434;Champions
9577;24;4;24125,0;4;4;4;444;Champions
9578;166;1;7632,0;2;2;2;222;Other
9579;250;2;10551,0;1;3;2;132;Other
9581;159;2;24318,0;2;3;4;234;Other
9583;238;2;18238,0;1;3;4;134;Other
9584;202;2;6686,0;2;3;2;232;Other
9585;360;1;7976,0;1;2;2;122;Other
9588;10;2;2973,0;4;3;1;431;Loyal
9589;68;2;24039,0;3;3;4;334;Other
9590;81;2;17377,0;3;3;4;334;Other
9591;90;1;2134,0;3;2;1;321;Other
9592;343;1;4806,0;1;2;1;121;Other
9593;247;1;13274,0;1;2;3;123;Other
9594;265;1;3181,0;1;2;1;121;Other
9595;172;1;14627,0;2;2;3;223;Other
9596;141;4;49148,0;2;4;4;244;Other
9598;154;1;790,0;2;2;1;221;Other
9599;3;1;1936,0;4;2;1;421;Other
9600;121;2;26008,0;3;3;4;334;Other
9601;67;2;11977,0;3;3;3;333;Other
9602;49;1;11696,0;4;2;3;423;Other
9603;232;1;13333,0;2;2;3;223;Other
9605;13;1;4590,0;4;2;1;421;Other
9607;5;2;9717,0;4;3;2;432;Loyal
9610;104;1;9067,0;3;2;2;322;Other
9611;183;1;4925,0;2;2;1;221;Other
9614;62;1;1152,0;4;2;1;421;Other
9615;112;1;12193,0;3;2;3;323;Other
9616;109;2;6222,0;3;3;1;331;Other
9617;132;1;11659,0;3;2;3;323;Other
9619;100;2;6025,0;3;3;1;331;Other
9620;293;1;8913,0;1;2;2;122;Other
9621;189;2;23678,0;2;3;4;234;Other
9623;89;1;12416,0;3;2;3;323;Other
9624;13;1;2301,0;4;2;1;421;Other
9625;312;1;11368,0;1;2;2;122;Other
9626;102;2;7350,0;3;3;2;332;Other
9627;167;1;6465,0;2;2;2;222;Other
9628;308;2;14463,0;1;3;3;133;Other
9629;125;4;30595,0;3;4;4;344;Champions
9630;71;2;25573,0;3;3;4;334;Other
9631;7;2;18375,0;4;3;4;434;Champions
9632;8;4;26989,0;4;4;4;444;Champions
9635;83;3;20068,0;3;4;4;344;Champions
9637;327;1;6815,0;1;2;2;122;Other
9638;87;2;19968,0;3;3;4;334;Other
9640;6;2;15663,0;4;3;3;433;Other
9641;125;2;28263,0;3;3;4;334;Other
9642;164;1;3742,0;2;2;1;221;Other
9643;74;2;9187,0;3;3;2;332;Other
9644;119;2;18003,0;3;3;4;334;Other
9645;226;4;34103,0;2;4;4;244;Other
9647;174;3;31799,0;2;4;4;244;Other
9649;14;2;23964,0;4;3;4;434;Champions
9652;36;2;8183,0;4;3;2;432;Loyal
9653;227;1;6334,0;2;2;1;221;Other
9657;141;2;9435,0;2;3;2;232;Other
9658;142;2;19460,0;2;3;4;234;Other
9659;352;1;14346,0;1;2;3;123;Other
9661;316;1;13211,0;1;2;3;123;Other
9662;263;1;11858,0;1;2;3;123;Other
9663;96;1;1313,0;3;2;1;321;Other
9664;364;1;14483,0;1;2;3;123;Other
9665;104;1;12150,0;3;2;3;323;Other
9666;10;3;26260,0;4;4;4;444;Champions
9667;256;1;2130,0;1;2;1;121;Other
9668;44;1;12729,0;4;2;3;423;Other
9669;60;1;13743,0;4;2;3;423;Other
9670;37;2;28403,0;4;3;4;434;Champions
9671;58;2;16014,0;4;3;3;433;Other
9672;14;3;14217,0;4;4;3;443;Champions
9673;298;1;14956,0;1;2;3;123;Other
9674;66;2;15173,0;3;3;3;333;Other
9675;268;2;18926,0;1;3;4;134;Other
9676;362;1;7917,0;1;2;2;122;Other
9677;196;1;4322,0;2;2;1;221;Other
9678;189;2;23260,0;2;3;4;234;Other
9679;13;2;11795,0;4;3;3;433;Other
9680;339;1;1680,0;1;2;1;121;Other
9681;80;2;9795,0;3;3;2;332;Other
9682;6;1;9291,0;4;2;2;422;Other
9683;266;2;20244,0;1;3;4;134;Other
9685;111;3;27793,0;3;4;4;344;Champions
9686;149;1;8277,0;2;2;2;222;Other
9687;137;2;19654,0;3;3;4;334;Other
9688;228;1;8574,0;2;2;2;222;Other
9689;349;1;9820,0;1;2;2;122;Other
9690;36;2;17500,0;4;3;4;434;Champions
9692;228;1;1680,0;2;2;1;221;Other
9695;363;1;6944,0;1;2;2;122;Other
9696;30;1;14388,0;4;2;3;423;Other
9697;167;1;13566,0;2;2;3;223;Other
9699;62;2;12041,0;4;3;3;433;Other
9701;23;3;16947,0;4;4;3;443;Champions
9702;330;1;6560,0;1;2;2;122;Other
9703;347;1;8519,0;1;2;2;122;Other
9704;81;2;20464,0;3;3;4;334;Other
9705;250;2;15895,0;1;3;3;133;Other
9706;318;1;8681,0;1;2;2;122;Other
9708;36;2;6781,0;4;3;2;432;Loyal
9709;56;2;6247,0;4;3;1;431;Loyal
9710;79;1;12979,0;3;2;3;323;Other
9711;77;3;29911,0;3;4;4;344;Champions
9712;284;1;12832,0;1;2;3;123;Other
9714;357;1;9821,0;1;2;2;122;Other
9716;273;1;8897,0;1;2;2;122;Other
9717;13;1;13437,0;4;2;3;423;Other
9718;317;1;12399,0;1;2;3;123;Other
9719;221;2;14557,0;2;3;3;233;Other
9720;1;2;16810,0;4;3;3;433;Other
9721;365;1;4693,0;1;2;1;121;Other
9722;269;2;20375,0;1;3;4;134;Other
9723;93;1;9229,0;3;2;2;322;Other
9724;83;1;7499,0;3;2;2;322;Other
9725;27;2;21338,0;4;3;4;434;Champions
9728;362;1;1421,0;1;2;1;121;Other
9729;360;1;2961,0;1;2;1;121;Other
9731;264;2;14490,0;1;3;3;133;Other
9732;70;1;12889,0;3;2;3;323;Other
9735;39;1;8588,0;4;2;2;422;Other
9736;231;1;4803,0;2;2;1;221;Other
9738;268;2;8318,0;1;3;2;132;Other
9739;210;2;23527,0;2;3;4;234;Other
9740;68;1;14681,0;3;2;3;323;Other
9741;18;2;24517,0;4;3;4;434;Champions
9742;144;2;8576,0;2;3;2;232;Other
9745;77;2;3346,0;3;3;1;331;Other
9746;140;1;3968,0;2;2;1;221;Other
