customer_id;age;gender;typical_size;city;club_member_status;registration_date
8168;32;F;52;Екатеринбург;ACTIVE;2025-03-02
8169;55;F;56;Челябинск;ACTIVE;2025-03-12
8170;43;F;50;СПб;INACTIVE;2025-03-07
8171;63;M;48;Новосибирск;PREMIUM;2025-01-03
8172;39;F;50;Нижний Новгород;INACTIVE;2025-03-11
8173;53;F;52;Челябинск;ACTIVE;2025-04-06
8174;64;F;56;Новосибирск;ACTIVE;2025-03-19
8175;67;F;50;Новосибирск;INACTIVE;2025-02-22
8176;22;M;44;Екатеринбург;INACTIVE;2025-03-07
8177;32;M;48;Москва;ACTIVE;2025-01-30
8178;21;Unisex;48;СПб;PREMIUM;2025-02-20
8179;42;F;46;СПб;INACTIVE;2025-02-06
8180;25;F;50;Нижний Новгород;ACTIVE;2025-04-10
8181;22;M;46;Казань;INACTIVE;2025-01-10
8182;19;M;54;Екатеринбург;PREMIUM;2025-04-05
8183;38;M;56;Нижний Новгород;ACTIVE;2025-01-15
8184;37;F;50;Челябинск;INACTIVE;2025-02-16
8185;51;F;40;Казань;ACTIVE;2025-03-17
8186;33;F;46;СПб;INACTIVE;2025-04-10
8187;28;F;52;Новосибирск;ACTIVE;2025-03-08
8188;46;F;52;Екатеринбург;INACTIVE;2025-01-07
8189;20;F;44;СПб;ACTIVE;2025-01-20
8190;37;F;56;Новосибирск;ACTIVE;2025-02-06
8191;69;F;46;Челябинск;INACTIVE;2025-04-04
8192;53;F;42;Казань;INACTIVE;2025-02-11
8193;20;Unisex;42;Нижний Новгород;ACTIVE;2025-01-25
8194;19;F;54;Челябинск;INACTIVE;2025-01-13
8195;21;F;40;Нижний Новгород;ACTIVE;2025-03-07
8196;20;M;52;Екатеринбург;INACTIVE;2025-04-08
8197;18;F;50;Новосибирск;ACTIVE;2025-02-01
8198;53;M;42;Нижний Новгород;PREMIUM;2025-02-14
8199;60;Unisex;48;Москва;PREMIUM;2025-02-28
8200;64;M;52;СПб;ACTIVE;2025-03-12
8201;39;F;40;СПб;ACTIVE;2025-02-10
8202;51;F;48;Нижний Новгород;ACTIVE;2025-03-11
8203;30;M;42;Москва;PREMIUM;2025-02-16
8204;29;F;44;Екатеринбург;PREMIUM;2025-03-11
8205;62;F;42;Челябинск;ACTIVE;2025-01-02
8206;31;F;44;СПб;ACTIVE;2025-03-19
8207;60;F;46;СПб;INACTIVE;2025-03-11
8208;68;Unisex;46;Нижний Новгород;PREMIUM;2025-02-01
8209;43;F;56;Нижний Новгород;PREMIUM;2025-03-19
8210;54;Unisex;44;СПб;ACTIVE;2025-04-06
8211;69;Unisex;44;Челябинск;ACTIVE;2025-02-28
8212;18;M;50;Новосибирск;PREMIUM;2025-04-02
8213;60;M;40;Нижний Новгород;PREMIUM;2025-02-23
8214;49;F;54;Екатеринбург;INACTIVE;2025-04-05
8215;24;F;56;Казань;INACTIVE;2025-01-31
8216;62;M;46;Нижний Новгород;INACTIVE;2025-02-15
8217;66;F;40;Екатеринбург;ACTIVE;2025-01-29
8218;57;F;46;Челябинск;INACTIVE;2025-02-28
8219;38;F;42;Нижний Новгород;ACTIVE;2025-01-02
8220;39;M;56;Казань;INACTIVE;2025-02-10
8221;39;F;40;Москва;ACTIVE;2025-02-26
8222;37;M;50;Москва;ACTIVE;2025-01-07
8223;58;Unisex;48;Казань;PREMIUM;2025-03-18
8224;37;M;56;Екатеринбург;ACTIVE;2025-03-13
8225;62;F;54;Екатеринбург;ACTIVE;2025-02-15
8226;55;F;42;Нижний Новгород;ACTIVE;2025-01-26
8227;64;M;48;Челябинск;PREMIUM;2025-04-08
8228;38;F;54;Екатеринбург;ACTIVE;2025-01-24
8229;63;F;54;Нижний Новгород;INACTIVE;2025-02-19
8230;69;F;52;СПб;PREMIUM;2025-03-31
8231;65;F;46;СПб;INACTIVE;2025-02-13
8232;42;M;54;Екатеринбург;ACTIVE;2025-03-11
8233;69;M;56;Казань;INACTIVE;2025-02-21
8234;57;M;48;Казань;PREMIUM;2025-04-07
8235;50;Unisex;40;Казань;INACTIVE;2025-04-07
8236;52;F;42;Москва;PREMIUM;2025-03-03
8237;42;M;42;Екатеринбург;ACTIVE;2025-01-06
8238;19;F;52;СПб;ACTIVE;2025-04-02
8239;55;F;56;Челябинск;ACTIVE;2025-04-02
8240;25;F;44;СПб;ACTIVE;2025-01-28
8241;45;M;50;Нижний Новгород;INACTIVE;2025-04-07
8242;57;F;44;Новосибирск;INACTIVE;2025-01-22
8243;25;F;40;Казань;PREMIUM;2025-03-08
8244;47;F;56;СПб;PREMIUM;2025-01-29
8245;46;F;46;СПб;ACTIVE;2025-03-08
8246;64;F;50;СПб;ACTIVE;2025-03-13
8247;63;M;42;Казань;ACTIVE;2025-02-20
8248;46;F;40;Новосибирск;INACTIVE;2025-02-03
8249;46;F;44;Екатеринбург;ACTIVE;2025-03-31
8250;48;M;48;Новосибирск;INACTIVE;2025-02-03
8251;29;M;46;Челябинск;ACTIVE;2025-02-18
8252;50;F;50;СПб;INACTIVE;2025-02-12
8253;47;F;50;СПб;ACTIVE;2025-01-26
8254;51;F;48;Казань;ACTIVE;2025-01-10
8255;30;F;50;Екатеринбург;ACTIVE;2025-02-08
8256;39;M;48;СПб;ACTIVE;2025-01-28
8257;44;Unisex;56;СПб;ACTIVE;2025-03-26
8258;31;F;56;Новосибирск;ACTIVE;2025-03-07
8259;18;F;56;Москва;ACTIVE;2025-03-17
8260;65;F;46;СПб;INACTIVE;2025-01-05
8261;20;F;40;Нижний Новгород;PREMIUM;2025-03-31
8262;26;F;50;СПб;PREMIUM;2025-02-13
8263;50;F;54;Челябинск;PREMIUM;2025-02-12
8264;26;M;54;Екатеринбург;PREMIUM;2025-02-03
8265;64;F;48;СПб;INACTIVE;2025-03-09
8266;18;M;56;Новосибирск;INACTIVE;2025-02-05
8267;44;F;44;Казань;INACTIVE;2025-03-10
8268;66;M;56;СПб;PREMIUM;2025-02-17
8269;42;F;52;Екатеринбург;PREMIUM;2025-01-30
8270;57;M;52;Москва;ACTIVE;2025-04-10
8271;35;F;42;Челябинск;ACTIVE;2025-04-10
8272;68;F;44;Казань;INACTIVE;2025-03-15
8273;27;F;52;СПб;INACTIVE;2025-04-06
8274;52;Unisex;50;Нижний Новгород;ACTIVE;2025-03-16
8275;69;F;42;Новосибирск;INACTIVE;2025-04-04
8276;32;M;44;Москва;ACTIVE;2025-03-24
8277;43;M;56;СПб;ACTIVE;2025-01-18
8278;55;M;40;Казань;INACTIVE;2025-04-06
8279;52;M;48;Новосибирск;ACTIVE;2025-03-25
8280;45;F;44;Нижний Новгород;INACTIVE;2025-02-11
8281;36;F;42;Казань;ACTIVE;2025-01-06
8282;30;F;56;Челябинск;ACTIVE;2025-01-25
8283;55;Unisex;44;Новосибирск;INACTIVE;2025-03-21
8284;33;M;56;Екатеринбург;ACTIVE;2025-03-14
8285;18;M;50;Казань;PREMIUM;2025-04-08
8286;36;F;52;Казань;PREMIUM;2025-02-10
8287;53;F;44;Новосибирск;ACTIVE;2025-02-22
8288;28;Unisex;40;Новосибирск;INACTIVE;2025-04-07
8289;52;M;42;Казань;INACTIVE;2025-01-15
8290;37;F;56;Екатеринбург;ACTIVE;2025-02-24
8291;26;M;50;Екатеринбург;ACTIVE;2025-03-15
8292;38;F;52;Нижний Новгород;ACTIVE;2025-01-14
8293;59;M;54;СПб;PREMIUM;2025-01-21
8294;40;F;46;Нижний Новгород;ACTIVE;2025-02-11
8295;41;F;46;Нижний Новгород;ACTIVE;2025-01-10
8296;56;F;42;Екатеринбург;ACTIVE;2025-01-14
8297;59;F;54;Челябинск;PREMIUM;2025-01-12
8298;68;F;56;Екатеринбург;PREMIUM;2025-01-09
8299;26;F;46;Челябинск;ACTIVE;2025-03-26
8300;45;F;50;Москва;PREMIUM;2025-04-01
8301;20;M;40;СПб;ACTIVE;2025-01-09
8302;52;M;54;Казань;PREMIUM;2025-04-07
8303;68;F;50;Нижний Новгород;INACTIVE;2025-02-02
8304;18;F;44;Москва;ACTIVE;2025-01-09
8305;60;M;44;Москва;INACTIVE;2025-01-20
8306;33;M;44;Челябинск;ACTIVE;2025-02-28
8307;68;F;50;Казань;PREMIUM;2025-01-27
8308;40;F;52;СПб;INACTIVE;2025-01-23
8309;27;M;44;Нижний Новгород;INACTIVE;2025-01-12
8310;29;M;50;Новосибирск;INACTIVE;2025-01-20
8311;40;Unisex;46;Новосибирск;INACTIVE;2025-01-09
8312;50;M;42;Казань;INACTIVE;2025-02-05
8313;41;Unisex;42;Москва;ACTIVE;2025-01-05
8314;37;F;54;Казань;ACTIVE;2025-01-26
8315;39;F;48;СПб;ACTIVE;2025-01-04
8316;61;F;40;Москва;INACTIVE;2025-03-14
8317;67;F;40;Новосибирск;ACTIVE;2025-03-07
8318;18;F;46;Новосибирск;ACTIVE;2025-02-01
8319;37;F;44;Казань;INACTIVE;2025-02-08
8320;58;F;52;Нижний Новгород;ACTIVE;2025-03-05
8321;65;F;46;Челябинск;INACTIVE;2025-03-10
8322;36;M;40;Челябинск;ACTIVE;2025-01-28
8323;40;F;46;Москва;ACTIVE;2025-03-23
8324;45;M;46;Екатеринбург;PREMIUM;2025-01-01
8325;68;F;48;Казань;ACTIVE;2025-03-24
8326;45;F;56;Новосибирск;INACTIVE;2025-03-15
8327;35;M;44;Челябинск;ACTIVE;2025-03-20
8328;29;F;50;СПб;ACTIVE;2025-02-06
8329;42;F;42;Екатеринбург;INACTIVE;2025-03-26
8330;40;M;48;Казань;INACTIVE;2025-01-23
8331;19;M;44;Нижний Новгород;ACTIVE;2025-02-21
8332;47;F;56;Казань;INACTIVE;2025-01-26
8333;49;M;54;Новосибирск;ACTIVE;2025-03-20
8334;57;M;50;Нижний Новгород;INACTIVE;2025-03-29
8335;24;F;40;Казань;INACTIVE;2025-03-19
8336;32;F;48;СПб;ACTIVE;2025-02-06
8337;48;M;56;Екатеринбург;ACTIVE;2025-01-22
8338;33;M;44;СПб;ACTIVE;2025-04-04
8339;46;F;50;Новосибирск;ACTIVE;2025-03-15
8340;21;M;48;Новосибирск;INACTIVE;2025-01-18
8341;27;M;48;Москва;INACTIVE;2025-01-25
8342;24;Unisex;56;Нижний Новгород;INACTIVE;2025-01-19
8343;60;F;54;СПб;ACTIVE;2025-02-15
8344;29;F;52;Нижний Новгород;ACTIVE;2025-04-03
8345;64;F;46;Екатеринбург;PREMIUM;2025-03-21
8346;18;F;44;Екатеринбург;PREMIUM;2025-02-27
8347;19;Unisex;40;Казань;INACTIVE;2025-02-06
8348;34;F;40;Новосибирск;ACTIVE;2025-03-26
8349;18;F;46;Екатеринбург;ACTIVE;2025-02-08
8350;40;F;54;Новосибирск;PREMIUM;2025-04-03
8351;28;M;56;Москва;INACTIVE;2025-02-12
8352;18;Unisex;54;Казань;ACTIVE;2025-01-13
8353;52;F;56;Челябинск;ACTIVE;2025-01-03
8354;48;F;40;Нижний Новгород;PREMIUM;2025-03-31
8355;52;F;46;СПб;INACTIVE;2025-02-28
8356;24;F;40;Новосибирск;INACTIVE;2025-02-06
8357;64;F;52;Нижний Новгород;INACTIVE;2025-02-05
8358;64;F;52;Новосибирск;ACTIVE;2025-02-11
8359;38;M;54;Челябинск;ACTIVE;2025-03-31
8360;21;F;56;Челябинск;INACTIVE;2025-04-04
8361;25;F;50;Москва;ACTIVE;2025-02-05
8362;43;M;44;Москва;ACTIVE;2025-03-11
8363;27;Unisex;42;Москва;INACTIVE;2025-03-06
8364;56;F;42;Екатеринбург;ACTIVE;2025-03-09
8365;28;F;44;Казань;INACTIVE;2025-02-16
8366;57;M;48;Казань;ACTIVE;2025-01-31
8367;35;F;40;Москва;ACTIVE;2025-01-10
8368;68;F;52;СПб;ACTIVE;2025-03-30
8369;22;M;44;Челябинск;ACTIVE;2025-02-02
8370;47;M;50;Новосибирск;ACTIVE;2025-01-08
8371;24;F;46;СПб;PREMIUM;2025-01-02
8372;51;F;56;Екатеринбург;ACTIVE;2025-04-08
8373;37;F;40;СПб;ACTIVE;2025-03-19
8374;55;F;40;Екатеринбург;ACTIVE;2025-02-20
8375;48;F;52;Челябинск;PREMIUM;2025-03-07
8376;22;M;50;Нижний Новгород;ACTIVE;2025-03-21
8377;18;Unisex;40;Казань;ACTIVE;2025-01-22
8378;68;M;42;СПб;INACTIVE;2025-01-13
8379;26;F;56;СПб;PREMIUM;2025-03-09
8380;40;M;48;Екатеринбург;PREMIUM;2025-03-10
8381;25;M;42;Казань;PREMIUM;2025-01-26
8382;39;Unisex;54;Нижний Новгород;ACTIVE;2025-01-27
8383;63;F;42;Казань;PREMIUM;2025-02-14
8384;52;M;52;Нижний Новгород;PREMIUM;2025-03-05
8385;55;F;50;Челябинск;ACTIVE;2025-03-20
8386;31;F;54;Новосибирск;INACTIVE;2025-01-17
8387;29;F;40;Челябинск;INACTIVE;2025-03-14
8388;34;M;48;СПб;INACTIVE;2025-02-13
8389;24;F;44;Москва;ACTIVE;2025-01-05
8390;20;F;50;Новосибирск;ACTIVE;2025-02-12
8391;36;M;54;СПб;INACTIVE;2025-02-22
8392;48;F;46;СПб;INACTIVE;2025-03-27
8393;32;M;46;Нижний Новгород;INACTIVE;2025-01-27
8394;34;M;44;Казань;ACTIVE;2025-03-09
8395;59;M;46;Новосибирск;PREMIUM;2025-02-24
8396;46;Unisex;54;Казань;ACTIVE;2025-03-08
8397;50;M;42;СПб;ACTIVE;2025-01-27
8398;49;M;56;Екатеринбург;INACTIVE;2025-03-30
8399;65;F;50;Челябинск;INACTIVE;2025-02-17
8400;41;F;52;Казань;INACTIVE;2025-04-07
8401;33;F;42;СПб;PREMIUM;2025-02-28
8402;45;M;50;Нижний Новгород;INACTIVE;2025-03-05
8403;19;Unisex;48;Казань;INACTIVE;2025-03-28
8404;63;Unisex;52;Екатеринбург;ACTIVE;2025-04-04
8405;48;F;42;Нижний Новгород;ACTIVE;2025-04-09
8406;58;F;46;Челябинск;ACTIVE;2025-02-06
8407;55;F;50;Казань;PREMIUM;2025-01-22
8408;26;M;50;Новосибирск;INACTIVE;2025-01-05
8409;36;F;52;Москва;ACTIVE;2025-02-05
8410;63;F;56;Москва;ACTIVE;2025-02-01
8411;48;M;48;СПб;ACTIVE;2025-01-29
8412;21;M;50;Казань;ACTIVE;2025-03-06
8413;49;F;48;Новосибирск;PREMIUM;2025-02-28
8414;24;M;50;Москва;ACTIVE;2025-02-03
8415;29;F;52;Новосибирск;ACTIVE;2025-03-07
8416;50;F;54;Челябинск;ACTIVE;2025-01-23
8417;48;Unisex;46;Москва;ACTIVE;2025-02-16
8418;18;M;48;Казань;ACTIVE;2025-03-03
8419;50;M;46;Казань;PREMIUM;2025-02-22
8420;49;M;44;Новосибирск;ACTIVE;2025-03-15
8421;63;F;42;Москва;INACTIVE;2025-02-01
8422;30;F;40;Нижний Новгород;PREMIUM;2025-02-17
8423;47;M;56;Москва;ACTIVE;2025-01-07
8424;26;M;54;Нижний Новгород;ACTIVE;2025-01-08
8425;34;F;54;Екатеринбург;ACTIVE;2025-03-21
8426;27;M;44;СПб;ACTIVE;2025-04-01
8427;63;F;42;Новосибирск;INACTIVE;2025-01-09
8428;41;F;44;СПб;INACTIVE;2025-03-25
8429;29;M;54;Екатеринбург;ACTIVE;2025-02-10
8430;30;F;52;Казань;INACTIVE;2025-03-21
8431;38;F;50;СПб;PREMIUM;2025-02-19
8432;23;F;44;СПб;ACTIVE;2025-03-11
8433;65;F;56;Москва;INACTIVE;2025-03-27
8434;60;F;54;Казань;ACTIVE;2025-02-02
8435;20;F;48;Екатеринбург;ACTIVE;2025-01-27
8436;69;F;50;Москва;PREMIUM;2025-03-02
8437;56;F;56;Москва;ACTIVE;2025-03-28
8438;63;M;48;Челябинск;ACTIVE;2025-02-01
8439;50;F;44;Казань;ACTIVE;2025-02-18
8440;26;F;52;Казань;INACTIVE;2025-02-27
8441;53;M;46;СПб;PREMIUM;2025-03-04
8442;69;F;48;Новосибирск;ACTIVE;2025-03-13
8443;31;M;44;Москва;ACTIVE;2025-02-17
8444;41;F;54;Челябинск;ACTIVE;2025-03-16
8445;64;F;46;Москва;ACTIVE;2025-03-27
8446;39;F;48;Екатеринбург;INACTIVE;2025-01-18
8447;31;F;56;Челябинск;ACTIVE;2025-03-14
8448;62;F;42;Москва;INACTIVE;2025-02-21
8449;45;M;48;СПб;ACTIVE;2025-01-11
8450;43;F;52;Екатеринбург;ACTIVE;2025-01-10
8451;68;M;44;Казань;ACTIVE;2025-02-26
8452;19;F;44;Нижний Новгород;INACTIVE;2025-03-12
8453;63;F;48;Челябинск;PREMIUM;2025-01-25
8454;69;F;54;Москва;PREMIUM;2025-01-18
8455;56;F;42;СПб;ACTIVE;2025-01-14
8456;69;M;42;Казань;ACTIVE;2025-04-10
8457;60;F;44;Нижний Новгород;INACTIVE;2025-01-08
8458;69;F;46;Нижний Новгород;INACTIVE;2025-01-20
8459;27;F;42;Казань;PREMIUM;2025-03-03
8460;34;F;48;Екатеринбург;ACTIVE;2025-03-30
8461;50;F;44;Новосибирск;INACTIVE;2025-03-10
8462;54;F;40;СПб;INACTIVE;2025-03-31
8463;58;F;46;Казань;ACTIVE;2025-03-19
8464;60;F;50;Челябинск;INACTIVE;2025-02-19
8465;44;F;52;СПб;ACTIVE;2025-03-08
8466;67;F;40;Новосибирск;INACTIVE;2025-01-02
8467;63;F;50;Нижний Новгород;INACTIVE;2025-03-20
8468;46;F;48;Екатеринбург;PREMIUM;2025-02-22
8469;34;F;52;Москва;ACTIVE;2025-01-12
8470;42;F;44;СПб;INACTIVE;2025-01-29
8471;53;M;56;Новосибирск;INACTIVE;2025-01-10
8472;54;F;42;Нижний Новгород;INACTIVE;2025-02-18
8473;59;M;40;Екатеринбург;ACTIVE;2025-03-21
8474;68;F;44;Екатеринбург;ACTIVE;2025-01-08
8475;30;F;54;Нижний Новгород;ACTIVE;2025-02-14
8476;24;M;54;Москва;PREMIUM;2025-01-11
8477;47;Unisex;42;Нижний Новгород;INACTIVE;2025-03-27
8478;49;F;56;СПб;ACTIVE;2025-01-30
8479;29;F;48;Москва;ACTIVE;2025-03-28
8480;21;F;54;Новосибирск;ACTIVE;2025-04-04
8481;60;F;54;Казань;INACTIVE;2025-04-06
8482;38;M;46;Казань;ACTIVE;2025-04-08
8483;26;F;52;Нижний Новгород;INACTIVE;2025-03-07
8484;32;F;50;Москва;PREMIUM;2025-02-16
8485;26;Unisex;56;Екатеринбург;INACTIVE;2025-04-08
8486;30;F;52;СПб;INACTIVE;2025-02-27
8487;28;F;40;Челябинск;INACTIVE;2025-03-06
8488;33;F;42;Челябинск;ACTIVE;2025-01-10
8489;28;M;46;Екатеринбург;ACTIVE;2025-02-28
8490;27;F;54;Челябинск;INACTIVE;2025-03-28
8491;23;Unisex;46;Екатеринбург;ACTIVE;2025-01-19
8492;26;Unisex;50;СПб;ACTIVE;2025-03-03
8493;35;Unisex;56;Казань;PREMIUM;2025-03-25
8494;67;F;52;Казань;ACTIVE;2025-03-03
8495;59;F;52;Челябинск;PREMIUM;2025-02-23
8496;35;M;46;Казань;INACTIVE;2025-02-12
8497;36;M;54;Екатеринбург;ACTIVE;2025-02-24
8498;66;M;52;Екатеринбург;INACTIVE;2025-03-16
8499;61;M;56;Нижний Новгород;ACTIVE;2025-01-28
8500;18;M;44;СПб;ACTIVE;2025-01-29
8501;38;Unisex;50;Казань;PREMIUM;2025-01-15
8502;55;F;52;Новосибирск;INACTIVE;2025-03-28
8503;24;F;46;Новосибирск;INACTIVE;2025-02-03
8504;38;F;40;Челябинск;INACTIVE;2025-03-01
8505;65;Unisex;42;Москва;PREMIUM;2025-02-08
8506;49;M;52;СПб;ACTIVE;2025-02-04
8507;63;F;46;СПб;PREMIUM;2025-02-07
8508;41;F;50;Нижний Новгород;ACTIVE;2025-03-22
8509;52;F;52;СПб;ACTIVE;2025-02-16
8510;59;F;52;Москва;ACTIVE;2025-01-21
8511;42;Unisex;54;Москва;INACTIVE;2025-03-15
8512;65;M;54;Новосибирск;ACTIVE;2025-03-17
8513;53;F;48;Екатеринбург;INACTIVE;2025-03-21
8514;51;Unisex;48;Нижний Новгород;ACTIVE;2025-04-08
8515;46;F;56;СПб;INACTIVE;2025-03-16
8516;38;F;50;Челябинск;ACTIVE;2025-03-13
8517;61;M;48;Челябинск;ACTIVE;2025-01-21
8518;62;M;46;Новосибирск;INACTIVE;2025-04-01
8519;68;F;56;Казань;INACTIVE;2025-01-05
8520;21;F;50;Нижний Новгород;PREMIUM;2025-03-21
8521;32;F;48;Москва;PREMIUM;2025-03-09
8522;19;F;44;Екатеринбург;ACTIVE;2025-01-31
8523;48;F;56;Москва;ACTIVE;2025-01-21
8524;30;F;44;СПб;INACTIVE;2025-01-08
8525;52;M;42;Нижний Новгород;INACTIVE;2025-01-18
8526;63;M;54;Нижний Новгород;PREMIUM;2025-03-26
8527;31;F;40;Челябинск;ACTIVE;2025-01-20
8528;56;Unisex;54;Новосибирск;PREMIUM;2025-02-13
8529;54;F;42;СПб;ACTIVE;2025-04-07
8530;59;F;52;Екатеринбург;PREMIUM;2025-03-17
8531;58;M;46;Казань;ACTIVE;2025-02-02
8532;66;F;46;Екатеринбург;ACTIVE;2025-04-05
8533;22;M;50;Екатеринбург;INACTIVE;2025-02-24
8534;51;F;48;СПб;PREMIUM;2025-03-08
8535;24;M;48;СПб;PREMIUM;2025-01-29
8536;21;M;42;СПб;ACTIVE;2025-03-17
8537;52;F;40;Екатеринбург;ACTIVE;2025-01-03
8538;22;M;54;Москва;PREMIUM;2025-01-16
8539;61;F;56;Нижний Новгород;INACTIVE;2025-03-27
8540;20;M;56;Казань;ACTIVE;2025-02-24
8541;47;F;40;Москва;ACTIVE;2025-02-23
8542;58;F;54;Екатеринбург;INACTIVE;2025-01-10
8543;24;Unisex;54;Екатеринбург;ACTIVE;2025-01-29
8544;51;F;54;СПб;ACTIVE;2025-02-16
8545;45;F;54;СПб;INACTIVE;2025-01-15
8546;46;F;50;СПб;INACTIVE;2025-03-05
8547;23;F;40;Казань;ACTIVE;2025-01-19
8548;19;F;54;Москва;INACTIVE;2025-01-29
8549;45;F;52;Новосибирск;INACTIVE;2025-02-26
8550;43;Unisex;50;СПб;ACTIVE;2025-02-22
8551;42;F;52;СПб;ACTIVE;2025-02-21
8552;67;F;48;Москва;INACTIVE;2025-01-24
8553;41;M;40;Екатеринбург;PREMIUM;2025-03-31
8554;22;M;40;Москва;INACTIVE;2025-03-10
8555;68;Unisex;52;СПб;ACTIVE;2025-02-18
8556;55;F;48;Челябинск;ACTIVE;2025-02-08
8557;27;M;56;Нижний Новгород;PREMIUM;2025-04-03
8558;24;F;42;Челябинск;ACTIVE;2025-03-26
8559;34;M;42;СПб;ACTIVE;2025-02-14
8560;55;F;44;Казань;ACTIVE;2025-01-13
8561;55;M;48;Челябинск;ACTIVE;2025-02-14
8562;35;F;56;Москва;INACTIVE;2025-01-09
8563;18;M;40;Нижний Новгород;ACTIVE;2025-02-05
8564;65;F;42;Нижний Новгород;ACTIVE;2025-03-16
8565;18;F;48;Нижний Новгород;INACTIVE;2025-01-13
8566;44;M;50;Казань;PREMIUM;2025-01-05
8567;34;M;56;Москва;ACTIVE;2025-03-24
8568;65;Unisex;56;Челябинск;INACTIVE;2025-01-16
8569;24;M;44;СПб;ACTIVE;2025-03-12
8570;51;M;54;Екатеринбург;ACTIVE;2025-02-01
8571;63;F;46;Москва;ACTIVE;2025-02-16
8572;62;M;40;Екатеринбург;ACTIVE;2025-01-11
8573;35;F;54;Новосибирск;PREMIUM;2025-03-14
8574;39;Unisex;52;Москва;ACTIVE;2025-03-09
8575;29;M;42;Челябинск;INACTIVE;2025-04-08
8576;40;M;48;Новосибирск;ACTIVE;2025-02-28
8577;57;F;44;Москва;PREMIUM;2025-03-24
8578;18;M;44;Нижний Новгород;ACTIVE;2025-01-13
8579;43;F;56;Москва;INACTIVE;2025-03-16
8580;60;M;48;Москва;ACTIVE;2025-04-01
8581;60;F;50;Екатеринбург;ACTIVE;2025-01-14
8582;22;F;46;СПб;ACTIVE;2025-01-02
8583;52;M;56;Казань;PREMIUM;2025-03-29
